1810,1072,1841,1081,8,1825,1076
941,1069,964,1088,8,952,1078
1862,1064,1888,1076,8,1875,1070
1478,1052,1513,1084,8,1496,1068
1201,1037,1231,1085,8,1216,1061
1162,1035,1185,1084,8,1173,1059
1613,1001,1634,1020,8,1624,1010
1728,989,1764,1061,8,1746,1025
1855,980,1879,996,8,1867,988
481,967,511,1001,8,496,984
1688,965,1723,1013,1,1705,989
1379,948,1399,973,8,1389,960
283,939,462,1054,8,454,975
1149,926,1173,948,8,1161,936
414,911,461,925,8,437,918
998,907,1034,936,8,1016,921
343,905,381,921,8,362,913
138,903,167,952,8,152,927
398,893,424,907,8,411,900
322,855,387,899,8,355,877
538,836,590,935,8,564,885
1776,828,1822,862,8,1799,845
685,818,733,827,8,709,822
677,784,695,807,8,686,795
771,782,792,800,8,782,791
637,777,683,812,8,660,795
1148,759,1170,785,8,1159,772
1508,738,1531,756,8,1519,747
861,729,877,755,8,869,742
725,729,744,743,8,734,736
1308,725,1373,774,8,1340,749
1187,707,1209,730,8,1198,718
1724,706,1733,738,8,1728,722
457,680,476,697,8,466,689
775,678,792,698,8,783,688
1172,661,1199,692,8,1186,677
1503,659,1524,678,8,1513,668
707,653,746,665,8,726,659
1083,646,1100,661,8,1091,654
112,641,140,651,8,126,646
452,640,478,671,8,465,655
248,640,385,779,8,379,675
1871,632,1900,650,8,1886,641
1690,630,1710,652,8,1700,641
1274,620,1362,672,8,1318,646
1739,610,1761,631,8,1750,621
1146,604,1182,629,8,1164,616
976,574,998,598,8,987,586
1363,559,1384,573,8,1373,566
1688,521,1723,540,8,1706,530
471,520,492,535,8,481,527
889,515,902,550,8,896,532
1312,511,1342,602,8,1327,556
524,494,602,533,8,563,513
36,484,96,518,8,66,501
368,462,467,534,8,466,509
648,454,670,474,8,659,464
1814,452,1844,467,8,1829,459
1042,449,1070,464,8,1056,456
86,447,133,489,8,109,468
335,446,376,463,8,355,455
912,439,963,496,1,937,467
1551,433,1611,473,8,1581,453
1472,431,1494,448,8,1483,439
958,428,987,462,1,972,445
405,423,440,434,8,422,428
1766,408,1806,434,1,1786,421
4,403,55,468,8,29,436
1061,384,1092,417,8,1076,401
964,384,987,431,8,975,408
678,368,709,409,8,693,388
5,342,47,387,8,26,365
1298,340,1383,377,8,1340,358
1029,326,1121,387,8,1104,363
768,321,801,341,8,785,331
278,311,327,356,8,302,333
1162,270,1266,350,8,1205,330
83,236,116,263,1,99,250
1795,236,1831,248,8,1813,242
163,223,192,241,8,177,232
454,217,523,280,8,514,239
309,208,367,237,8,338,222
97,206,112,224,8,105,214
871,191,927,230,8,899,210
1655,142,1680,180,8,1667,161
1814,137,1843,199,1,1829,168
435,133,488,207,8,461,170
379,108,422,216,8,396,161
336,108,397,185,8,366,146
1698,94,1723,126,8,1711,110
1774,89,1810,137,8,1792,113
1727,73,1763,105,8,1745,89
1619,47,1636,64,8,1627,55
585,30,668,102,8,657,85
413,20,463,54,8,438,37
1693,14,1707,37,8,1700,25
713,10,728,34,8,720,22
496,0,536,36,8,516,18
