33,643,154,797,8,93,720
401,573,509,674,8,451,643
314,212,513,579,1,395,468
1047,200,1635,881,1,1313,541
497,0,1147,879,1,803,503
0,0,464,171,8,218,4
128,573,183,596,8,175,588
226,507,326,611,8,266,578
291,600,406,663,8,302,640
0,845,72,964,8,1,880
0,901,152,1088,8,65,1086
371,1039,569,1088,8,466,1087
1745,925,1920,1088,8,1918,1006
1854,214,1920,237,8,1916,220
1836,156,1918,178,8,1916,158
1495,87,1920,869,1,1734,595
564,689,1013,1088,8,789,963
0,176,293,554,1,176,494
379,188,577,410,8,484,326
68,552,615,1088,8,293,912
