296,248,586,562,8,423,431
52,0,179,101,8,107,38
195,332,294,421,8,244,377
0,382,77,476,8,38,429
1080,115,1313,307,8,1136,247
1565,333,1683,433,8,1609,392
422,695,560,800,8,491,747
327,894,422,1061,1,385,972
255,756,333,800,8,294,778
0,129,37,175,8,18,152
0,319,21,384,8,10,352
0,947,30,1066,1,1,998
170,1042,293,1088,8,229,1088
472,909,670,1000,1,606,948
707,966,743,1010,1,725,988
582,794,839,1072,8,710,933
565,658,662,855,8,613,756
766,658,974,918,8,870,788
1366,791,1462,1000,1,1417,877
1341,142,1414,234,8,1378,188
1411,51,1474,155,8,1442,103
1578,0,1740,91,8,1640,2
1729,0,1799,64,8,1764,32
1639,21,1770,165,8,1704,93
1630,138,1810,267,8,1719,203
1810,0,1901,86,8,1856,43
1873,0,1920,52,8,1912,22
1669,279,1780,375,8,1724,327
548,159,755,342,8,652,250
664,49,1036,397,8,829,229
900,261,1072,426,8,957,328
1076,794,1338,1088,1,1153,901
195,50,448,300,8,281,190
1050,350,1369,678,8,1175,526
676,501,925,763,8,739,645
610,11,741,183,8,674,124
