949,971,987,1013,8,968,992
1505,962,1570,1010,1,1537,986
674,957,759,1008,1,716,982
1415,779,1431,803,8,1423,790
407,747,433,760,8,420,753
807,590,848,621,8,827,605
778,578,809,595,1,794,586
821,575,850,591,1,836,583
807,563,824,606,1,816,584
1591,524,1675,591,1,1633,557
312,514,323,545,1,317,530
1016,491,1038,515,8,1027,503
1014,383,1081,454,1,1047,418
210,332,250,375,1,230,354
1695,183,1752,256,1,1724,220
865,162,939,218,1,902,190
725,151,751,176,8,738,163
1828,113,1846,131,8,1837,121
1872,16,1886,37,8,1879,26
