302,1054,326,1071,8,314,1062
837,1051,858,1070,8,847,1060
503,1008,534,1031,8,518,1020
307,986,338,1004,8,322,995
1834,945,1858,956,8,1846,950
471,934,487,962,8,479,948
1873,933,1910,954,8,1891,944
1538,932,1655,1057,8,1640,945
1097,894,1262,1085,8,1192,953
40,879,68,906,8,54,892
1238,868,1277,883,8,1257,876
1626,860,1654,905,8,1640,883
1831,833,1866,854,8,1848,843
983,830,1128,982,8,1067,867
1263,821,1456,960,8,1399,874
1848,792,1882,821,8,1865,807
1033,785,1066,803,8,1050,794
64,758,162,816,8,113,787
1715,749,1733,770,8,1724,759
698,708,746,738,8,722,723
202,706,235,714,8,218,710
916,702,955,722,8,936,712
1819,688,1868,709,1,1843,698
1857,687,1908,706,8,1882,696
826,670,854,692,8,840,681
1411,658,1426,675,8,1419,666
987,643,1018,659,8,1002,651
1681,637,1712,680,1,1696,658
595,636,654,701,8,624,668
162,633,190,642,8,176,637
921,627,944,639,8,932,633
318,622,636,884,8,521,708
676,583,969,847,8,889,758
899,581,936,617,8,917,599
248,546,274,572,8,261,559
1056,533,1110,587,1,1083,560
219,528,249,575,8,234,552
1330,510,1345,551,8,1338,530
659,493,734,542,1,696,518
1814,459,1857,492,8,1835,476
1593,418,1614,472,8,1603,445
1181,377,1220,409,8,1201,392
1838,348,1854,366,8,1846,357
10,338,40,356,8,25,347
105,305,136,358,8,120,331
931,274,957,286,8,944,280
401,261,422,286,8,412,273
1118,245,1158,274,8,1138,259
1684,235,1709,259,8,1696,246
1468,209,1492,226,8,1480,217
1675,202,1694,230,8,1685,216
1184,190,1208,206,8,1196,198
720,156,775,209,8,747,182
997,136,1016,157,8,1006,146
240,129,265,169,8,253,149
916,127,950,161,8,933,144
44,118,66,150,8,55,134
1130,64,1156,81,8,1143,73
149,12,166,40,8,158,26
