332,976,543,1088,8,446,1001
643,959,789,1072,8,782,1018
484,837,529,863,8,506,850
961,774,1002,804,1,981,789
1628,694,1834,841,1,1762,741
1535,612,1569,670,8,1552,641
1425,607,1454,633,8,1440,620
1421,560,1463,587,8,1442,574
847,556,867,575,8,857,566
1819,528,1868,541,8,1843,534
1346,526,1406,686,8,1394,673
1746,509,1806,609,8,1755,602
465,465,485,493,8,475,479
868,429,973,507,1,920,468
1443,388,1474,429,8,1459,409
163,372,231,454,1,219,408
1432,326,1478,366,8,1455,346
54,157,113,219,8,83,188
817,64,883,142,1,850,103
