473,732,503,770,8,484,755
470,592,821,857,8,752,718
954,514,1331,958,8,1132,748
1234,441,1303,535,8,1268,488
406,424,672,638,8,539,531
373,242,697,571,8,535,407
748,239,1208,810,8,989,503
806,0,1319,324,8,1047,98
522,0,922,209,8,803,53
298,821,325,867,8,318,849
0,0,329,233,1,168,15
1350,936,1659,1070,8,1357,1021
1463,1013,1574,1088,1,1507,1076
1668,940,1920,1088,8,1852,1081
1594,1003,1674,1088,8,1640,1071
1205,891,1386,1088,1,1277,1074
1205,0,1920,759,8,1582,258
598,709,1018,1088,8,811,899
696,204,928,397,8,818,285
