917,201,971,241,8,944,221
797,304,819,320,1,808,312
589,333,634,356,1,611,345
102,339,145,408,1,123,373
497,424,536,486,8,516,455
432,497,483,528,8,457,512
716,530,737,552,8,727,541
546,508,602,536,8,574,522
468,588,517,622,8,492,605
83,693,154,754,8,118,723
139,968,188,1005,8,163,986
319,891,349,910,8,334,900
428,936,519,1003,8,473,970
518,928,571,963,8,544,946
507,1045,542,1083,8,524,1064
734,776,791,853,8,762,815
879,984,929,1026,8,904,1005
1206,755,1253,809,8,1229,782
1204,289,1286,369,1,1243,334
1707,312,1773,384,1,1728,349
