1326,1046,1369,1077,8,1348,1061
1633,1039,1668,1074,1,1651,1056
1656,1035,1680,1051,8,1668,1043
1644,1026,1675,1037,8,1659,1032
1812,880,1851,892,8,1831,886
1235,879,1279,894,8,1257,886
797,870,816,904,8,806,887
1325,867,1349,900,8,1336,884
1594,857,1614,874,8,1604,865
542,832,571,853,8,556,842
937,823,965,853,8,951,838
1862,819,1920,913,1,1891,866
443,798,470,823,8,456,811
682,757,696,779,8,688,768
500,753,535,769,8,517,761
715,718,733,736,8,724,727
1562,710,1621,792,1,1591,751
1536,693,1573,734,8,1554,713
1215,628,1289,705,1,1252,667
1155,626,1186,655,8,1171,640
940,591,961,613,8,950,602
1389,565,1421,583,8,1405,574
897,512,972,599,1,934,555
608,454,653,513,1,630,483
274,319,331,366,1,302,342
1201,252,1245,275,8,1223,263
0,243,79,342,1,39,293
1265,157,1286,170,8,1275,163
503,121,524,137,8,513,129
1137,56,1171,79,8,1154,68
1779,0,1808,34,8,1793,17
