245,729,274,759,8,259,744
804,983,856,1042,8,830,1013
949,1024,976,1061,8,962,1042
674,664,708,698,8,691,681
532,168,554,192,8,542,180
602,172,641,197,8,621,184
698,107,720,131,8,709,119
778,174,800,200,8,789,187
1187,5,1209,21,8,1198,13
1556,26,1586,61,8,1571,43
1524,152,1552,178,8,1538,165
1697,572,1717,587,8,1707,580
1790,612,1823,636,8,1806,623
1383,878,1666,1088,1,1525,983
766,369,1015,592,1,904,518
979,359,1001,379,8,990,369
1290,715,1320,732,8,1305,723
1570,578,1602,618,8,1586,598
1889,425,1911,449,8,1900,437
