138,623,167,655,8,156,646
384,642,514,743,8,439,697
361,282,438,370,8,408,340
511,352,567,428,8,534,395
703,519,720,544,8,710,537
852,433,924,480,8,890,468
916,719,1017,771,8,970,753
929,860,995,933,8,974,903
1157,1034,1204,1086,8,1180,1060
1443,1002,1505,1047,8,1463,1025
1494,1023,1542,1055,8,1512,1041
1706,962,1790,1035,1,1737,1000
940,476,1048,629,1,981,577
73,953,170,1063,8,130,1000
1265,497,1361,589,8,1301,551
0,831,35,867,8,18,849
0,904,54,1019,1,11,998
78,824,106,850,8,92,837
838,941,865,972,8,851,956
798,653,826,679,8,812,666
1740,490,1771,508,8,1756,499
1777,394,1841,432,8,1814,424
