322,1057,344,1079,8,333,1068
292,1015,400,1087,8,346,1051
1772,1005,1811,1061,1,1791,1033
1366,992,1408,1062,8,1387,1027
499,990,521,1007,8,509,998
790,970,811,997,8,801,983
831,960,852,978,8,841,969
1358,943,1377,976,8,1368,959
766,849,788,869,8,777,859
1769,831,1797,843,8,1783,837
890,822,924,840,8,907,831
61,807,94,821,8,77,814
1725,754,1752,773,8,1738,763
307,730,398,822,8,353,776
1011,727,1029,764,8,1020,745
783,712,809,732,8,796,722
1149,704,1185,715,8,1167,709
1821,684,1843,698,8,1832,690
846,643,856,680,8,851,661
972,628,989,678,8,981,653
540,627,646,688,8,593,658
1062,572,1089,596,8,1075,584
163,539,289,815,8,226,677
684,518,704,551,8,694,534
562,492,643,580,8,602,536
883,487,950,568,1,916,528
1750,485,1771,502,8,1761,493
1377,439,1535,528,8,1456,483
21,403,147,492,8,84,447
124,339,145,351,8,134,345
1247,328,1270,352,8,1258,340
104,327,118,352,8,111,339
1832,302,1920,416,8,1876,359
1105,300,1128,316,8,1116,308
868,259,894,273,8,881,266
1526,257,1578,309,1,1552,283
187,235,196,267,8,191,251
1310,233,1382,312,8,1346,272
898,219,915,238,8,906,228
296,192,322,203,8,309,197
1554,189,1578,205,8,1566,197
614,156,722,240,8,668,198
493,139,511,155,8,502,147
345,106,454,253,8,399,179
838,90,853,124,8,845,107
821,90,837,110,8,829,100
130,76,237,165,8,183,120
212,11,255,53,1,234,32
1626,0,1772,123,8,1699,61
