29,400,77,470,8,53,435
718,252,794,342,8,756,297
786,220,855,303,8,821,261
1754,340,1811,376,8,1782,358
1642,443,1664,459,1,1653,450
1439,478,1482,502,1,1460,490
1341,566,1386,624,8,1363,595
1285,642,1330,671,8,1307,657
1391,652,1447,672,8,1419,662
1555,664,1582,686,8,1569,675
1325,723,1355,763,8,1339,743
944,847,1014,901,8,979,874
1182,1032,1200,1053,8,1191,1043
1584,910,1648,979,8,1616,944
1777,962,1808,1005,8,1792,983
1368,1065,1433,1088,8,1401,1077
969,486,1008,568,1,990,534
728,528,755,633,1,742,580
