1439,733,1454,753,8,1446,743
1637,700,1814,793,8,1725,746
1282,680,1568,943,8,1450,827
1742,635,1782,658,8,1762,646
1536,619,1549,647,8,1542,633
1539,602,1558,624,8,1548,612
1602,580,1623,638,8,1612,609
1489,540,1506,573,8,1498,556
1826,525,1857,548,8,1841,536
1509,515,1531,562,8,1520,539
1440,509,1484,553,8,1462,531
1369,485,1415,554,8,1392,519
8,429,26,454,8,17,441
58,415,85,436,8,71,425
1601,374,1828,602,8,1745,466
127,368,162,410,8,144,389
885,359,901,382,1,893,370
164,351,194,374,8,179,362
67,335,93,366,8,80,350
0,330,66,418,8,33,373
48,300,81,319,8,64,309
203,288,312,443,1,257,365
418,260,433,292,8,425,276
435,231,450,262,8,442,246
501,129,1205,681,1,839,431
1861,564,1920,626,8,1890,595
1894,489,1920,533,8,1907,511
