27,1026,46,1047,8,36,1036
203,915,289,1002,8,246,958
1882,827,1912,843,8,1897,835
133,787,188,866,1,160,826
993,784,1026,832,1,1009,808
453,717,511,766,8,482,741
1804,645,1849,701,1,1827,673
111,528,203,622,8,157,575
668,502,684,523,8,676,512
17,469,59,524,1,38,497
832,434,902,514,1,867,474
709,415,736,512,8,722,463
1583,311,1617,352,1,1600,331
636,245,660,272,8,648,258
598,220,632,230,8,614,225
316,174,345,187,8,330,181
1018,157,1027,183,8,1022,170
673,143,716,187,1,695,165
1319,79,1339,187,8,1329,133
