817,865,912,963,8,856,920
26,457,103,507,8,62,488
135,0,250,15,8,193,7
29,0,137,64,8,43,10
0,39,233,278,8,116,158
0,12,71,120,8,41,90
139,239,305,396,8,221,318
4,212,258,477,8,129,285
373,35,492,99,8,432,67
326,0,705,395,8,499,214
541,297,660,387,8,600,342
952,0,1050,91,8,1001,45
1013,103,1070,216,8,1041,159
228,904,447,1088,8,349,1026
1224,822,1351,1050,8,1292,915
1616,1007,1692,1088,8,1654,1047
1310,81,1919,1028,1,1695,688
904,254,1333,814,1,1113,595
725,351,992,703,1,903,587
