98,996,115,1014,8,106,1005
1229,987,1269,1020,8,1249,1003
922,971,983,1018,8,952,994
41,967,94,1016,8,67,991
385,963,456,982,8,420,973
346,849,472,966,1,466,910
0,827,228,1088,1,131,931
1205,825,1344,962,1,1271,899
651,825,823,948,1,745,910
438,816,484,850,8,461,832
611,800,653,836,8,632,817
1749,789,1861,865,1,1816,846
1882,698,1920,755,8,1901,727
221,266,270,330,8,259,318
1126,220,1152,246,8,1139,233
1226,199,1465,301,1,1350,252
840,188,954,285,1,905,248
1531,146,1651,234,1,1600,217
1006,120,1164,285,1,1090,250
272,110,458,298,1,390,273
547,94,573,121,8,560,107
121,28,193,91,8,183,64
542,4,575,30,8,558,17
458,0,474,26,8,466,13
