225,690,283,780,8,257,738
179,471,230,561,8,215,513
10,969,88,1043,8,72,1000
721,435,786,534,8,765,491
646,98,705,207,8,675,152
963,575,1051,620,8,1007,597
1070,528,1101,601,8,1085,564
1155,753,1184,803,8,1169,778
1399,515,1450,600,8,1425,558
1418,393,1444,462,8,1431,427
1498,449,1565,478,8,1537,464
1607,488,1634,568,8,1620,528
1628,536,1740,601,8,1684,568
1860,446,1920,487,8,1901,473
1860,326,1898,380,8,1879,353
1629,629,1680,711,8,1655,670
1440,640,1506,743,8,1473,691
1229,901,1255,946,8,1242,923
191,0,216,19,8,203,9
302,0,372,47,8,351,7
216,212,276,235,8,245,223
140,170,178,210,8,159,190
166,226,193,250,8,179,238
91,523,153,570,8,134,554
155,635,206,671,8,180,653
302,952,366,984,8,334,968
304,1037,345,1088,8,324,1062
384,838,409,863,1,397,851
639,550,696,581,1,668,565
644,31,663,74,8,653,52
1858,852,1896,876,8,1877,864
1874,758,1920,786,8,1897,772
1838,736,1875,820,8,1857,778
1794,752,1823,774,8,1809,763
1475,46,1544,92,8,1510,69
1380,77,1417,119,8,1398,98
1380,31,1423,106,8,1402,68
1304,0,1342,54,8,1323,27
982,1021,1017,1033,8,999,1027
551,270,653,371,1,622,332
158,30,185,61,8,172,45
595,898,641,920,8,618,909
969,811,1047,851,8,1008,831
905,298,931,328,8,918,313
