1654,1066,1680,1087,8,1667,1077
868,1029,894,1040,8,881,1034
1400,1018,1415,1037,8,1407,1027
832,1011,855,1023,8,843,1017
1408,981,1427,1004,8,1417,993
1070,941,1094,962,8,1082,952
725,936,770,1030,8,748,983
0,850,23,898,1,11,874
1712,846,1786,921,8,1749,884
1715,728,1736,744,8,1725,736
1489,630,1543,691,1,1516,660
585,571,637,629,1,610,600
857,508,896,540,8,876,524
1544,462,1574,485,8,1559,474
873,400,959,484,1,916,442
1147,308,1210,358,1,1178,333
916,308,931,336,8,923,322
1604,304,1622,320,8,1613,312
1889,263,1920,294,8,1904,279
1434,171,1483,226,1,1459,199
1181,165,1223,218,8,1202,191
592,162,610,176,8,601,168
641,158,733,228,8,686,193
1368,143,1404,172,8,1386,157
1869,20,1892,37,8,1881,28
1344,5,1446,63,8,1395,34
1574,0,1704,44,8,1639,22
648,0,716,23,8,682,11
