839,407,1014,527,8,903,456
291,121,562,523,1,415,337
194,619,349,786,8,283,678
0,579,158,744,8,79,662
86,830,134,889,8,110,859
441,983,502,1066,8,471,1024
432,967,504,999,8,468,983
431,1052,475,1088,8,453,1070
931,326,1004,414,8,967,370
1081,316,1123,373,8,1102,345
1141,190,1197,265,8,1169,227
1222,348,1461,510,8,1325,451
1415,454,1526,561,8,1471,507
1140,593,1205,654,8,1172,623
465,376,827,778,1,690,486
0,163,289,482,1,57,267
1521,654,1919,910,1,1671,705
1070,180,1407,649,1,1080,475
1170,622,1515,966,1,1339,665
754,134,875,235,8,820,198
