9,1038,43,1088,8,26,1063
1333,967,1468,1088,1,1414,1088
52,933,276,1088,1,189,1088
48,793,222,989,8,135,891
0,785,183,938,1,80,897
0,778,70,915,8,27,868
12,731,138,878,8,72,801
1740,628,1920,818,1,1919,720
787,615,1116,915,1,992,821
712,548,897,709,1,811,656
1879,509,1920,625,1,1919,607
84,434,101,475,8,94,472
15,418,78,478,8,34,422
500,350,714,578,1,629,487
141,322,157,349,8,152,343
656,320,670,339,1,663,330
211,291,236,328,8,221,307
217,272,260,288,8,240,274
114,133,152,188,8,121,158
647,100,686,120,8,667,110
1828,0,1920,46,1,1919,18
1076,0,1478,239,1,1262,179
1036,0,1162,66,1,1099,33
0,0,217,117,1,145,54
