0,769,125,1027,1,8,938
967,757,1113,951,1,1010,873
447,753,679,989,1,557,895
153,746,383,1020,1,285,904
1387,703,1546,865,1,1437,820
1138,688,1416,997,1,1250,853
1548,682,1747,895,1,1625,799
1768,675,1902,946,1,1804,799
1773,252,1873,367,1,1786,330
1881,249,1920,328,1,1919,298
1372,215,1530,362,1,1429,303
1587,200,1722,359,1,1623,300
842,188,1006,340,1,907,281
1015,182,1187,376,1,1070,296
1397,180,1430,204,8,1413,192
549,176,748,350,1,638,283
1238,161,1414,349,1,1301,286
33,158,230,349,1,120,284
348,151,511,340,1,421,269
