902,1009,917,1026,8,910,1017
1464,976,1483,993,8,1474,984
1120,917,1153,939,8,1137,928
74,911,91,936,8,82,923
1305,873,1330,912,8,1317,892
1786,860,1804,878,8,1795,869
260,837,307,871,1,283,854
203,822,246,871,8,224,847
51,806,62,832,8,57,819
1144,800,1195,864,1,1169,832
1747,633,1787,666,8,1767,650
938,554,984,577,1,961,565
106,528,140,577,1,123,552
1830,450,1877,482,1,1853,466
7,427,41,464,8,24,445
1739,318,1750,348,8,1744,333
1389,292,1414,311,8,1401,301
733,248,798,291,1,765,270
322,241,341,269,8,331,255
1578,220,1616,265,8,1597,242
1777,214,1852,280,8,1814,246
1603,146,1642,172,1,1622,159
580,5,631,44,1,605,25
