1813,1025,1843,1034,8,1828,1030
1426,980,1472,1015,8,1449,998
1809,956,1856,974,8,1832,965
1484,951,1559,1018,8,1499,1003
1422,943,1485,1045,8,1474,968
1867,927,1908,974,8,1887,950
1005,923,1046,952,8,1026,938
1152,921,1190,928,8,1171,924
1790,911,1808,952,8,1799,931
573,897,594,920,8,583,908
680,888,708,903,8,694,895
1744,887,1792,911,8,1768,899
1552,870,1637,973,8,1617,915
830,860,864,880,8,847,870
211,857,227,875,8,219,866
458,848,480,861,8,469,855
1054,801,1109,822,8,1081,812
254,791,278,827,8,266,809
520,768,560,787,8,540,778
490,761,514,790,8,502,775
297,745,386,813,8,364,786
136,700,192,752,8,164,726
394,695,461,720,8,428,707
58,675,176,855,8,114,696
193,665,216,678,8,205,672
415,665,468,691,8,442,678
1821,660,1868,691,8,1844,675
1230,659,1252,680,8,1241,670
1168,623,1198,636,8,1183,630
580,618,619,636,8,599,627
893,617,921,631,8,907,623
971,608,1003,634,8,987,621
566,604,589,621,8,577,612
61,602,115,628,8,88,615
1552,598,1594,642,1,1573,620
1195,507,1220,566,1,1208,537
941,498,1010,547,1,975,523
583,450,619,465,1,601,457
342,447,365,471,8,354,459
1763,409,1797,435,8,1780,422
442,398,472,411,8,457,404
494,396,504,427,8,499,411
1852,393,1868,416,8,1860,405
509,366,543,387,8,526,377
1123,365,1155,383,8,1139,374
0,330,53,398,1,26,364
840,285,852,309,8,846,297
561,283,585,307,8,572,295
863,241,889,258,8,876,249
128,233,161,246,8,144,240
1639,172,1664,227,8,1651,199
765,147,807,195,8,786,171
831,108,841,144,8,836,126
1841,21,1863,37,8,1852,29
