5,721,49,801,8,27,761
491,429,549,518,8,520,473
746,229,768,244,8,757,236
1109,170,1137,181,8,1123,175
1234,314,1252,355,8,1243,334
1159,441,1207,486,8,1183,463
1035,643,1075,657,8,1055,650
1074,926,1123,957,8,1099,942
1364,838,1406,871,8,1385,854
1593,799,1659,836,8,1626,817
1731,875,1752,941,8,1741,908
1876,320,1911,370,8,1894,345
365,86,407,104,8,385,95
695,22,724,51,8,709,37
1204,1035,1301,1088,1,1239,1079
1158,693,1183,724,8,1171,709
1872,115,1920,165,1,1896,140
610,86,682,195,1,657,160
877,520,970,600,1,923,560
1608,1034,1623,1051,8,1615,1042
