988,998,1020,1011,1,1004,1004
221,987,499,1088,1,390,1016
0,865,186,1088,1,53,1035
1718,803,1920,1088,1,1833,958
989,800,1392,1088,1,1152,986
1441,799,1736,1088,1,1593,974
274,769,812,1088,1,574,1016
739,746,1161,1088,1,960,994
1812,703,1920,794,8,1919,719
1675,659,1920,681,8,1919,670
102,530,139,541,8,120,535
1647,416,1724,487,8,1651,462
0,314,159,489,8,112,424
673,183,702,217,8,687,200
135,140,269,189,8,252,187
1775,131,1920,341,1,1877,221
667,86,690,131,8,678,109
0,80,59,209,1,0,191
1036,66,1440,320,1,1249,202
729,52,996,291,1,874,218
438,33,754,274,1,602,200
581,8,774,180,8,653,135
87,1,271,145,8,238,121
303,0,508,179,8,307,163
