0,790,60,857,8,30,823
1890,781,1909,817,8,1899,799
37,764,129,844,8,82,804
365,742,429,797,8,397,769
413,715,489,779,8,451,747
948,522,1038,585,8,993,553
832,507,875,539,8,853,523
811,469,850,489,8,830,479
977,461,1027,523,8,1002,492
908,459,964,528,8,936,493
734,449,862,534,1,798,492
1114,426,1192,509,8,1153,468
917,417,981,481,8,949,449
1168,416,1242,535,8,1205,476
740,403,855,476,8,797,439
848,393,907,495,8,877,444
991,359,1070,514,8,1031,436
1201,347,1226,375,1,1214,361
1120,308,1188,418,1,1154,363
1289,297,1345,371,8,1317,334
1098,288,1168,345,1,1133,316
1476,209,1574,282,8,1525,245
1675,133,1802,271,8,1738,202
854,5,878,50,8,865,27
1860,95,1920,247,8,1907,170
