388,120,565,291,8,459,189
210,385,350,526,8,280,455
967,379,1071,497,8,1030,434
1790,10,1833,84,8,1803,49
0,0,237,408,1,19,143
0,355,79,408,8,39,382
906,77,960,106,8,933,91
873,456,926,505,8,899,481
859,495,901,527,8,880,511
922,418,969,496,8,945,457
1478,27,1542,85,8,1510,56
1494,46,1583,134,8,1538,90
1556,47,1597,110,8,1577,78
1027,266,1476,819,1,1217,451
1187,570,1271,641,8,1229,606
1242,92,1510,374,1,1469,330
1376,86,1920,720,1,1699,401
1554,196,1771,366,1,1570,350
1518,480,1655,789,1,1532,494
1526,685,1569,729,8,1547,707
1892,644,1920,791,1,1917,733
1318,1008,1373,1048,8,1345,1028
1450,1027,1572,1088,8,1511,1057
834,89,1192,451,1,1032,301
584,129,846,381,1,649,258
643,475,728,575,8,682,536
