125,0,182,37,8,154,19
0,214,138,308,1,69,261
95,211,126,259,1,110,235
211,55,250,89,8,230,72
85,372,108,403,8,96,387
103,386,125,406,8,114,396
87,496,112,513,8,100,504
356,147,375,167,8,366,157
371,251,395,277,8,383,264
383,342,412,370,8,397,356
282,580,303,604,8,293,592
623,649,693,696,8,658,672
843,434,864,450,8,853,442
518,233,538,258,8,528,245
629,101,669,143,8,649,122
1135,0,1208,24,1,1171,12
1240,49,1304,131,8,1272,90
1078,566,1115,610,8,1096,588
948,549,1008,628,1,981,604
1588,193,1685,285,1,1626,249
