13,115,119,261,8,66,188
103,101,222,212,8,163,156
218,800,312,877,8,265,838
451,1013,507,1076,8,479,1044
621,708,697,797,8,659,752
602,612,679,675,8,640,643
664,542,739,588,8,701,565
743,627,811,691,8,777,659
1013,432,1048,478,1,1031,455
1148,349,1205,397,8,1176,373
1108,651,1120,672,8,1114,661
909,670,940,716,8,925,693
869,958,968,1039,8,918,999
1412,958,1464,1031,8,1438,994
1,430,56,555,1,29,493
1131,1015,1166,1057,8,1148,1036
1445,455,1562,570,1,1482,518
785,451,852,526,1,825,490
248,386,334,527,1,305,477
