1376,1025,1434,1083,1,1405,1054
1725,1009,1747,1022,8,1736,1015
1760,913,1784,929,8,1772,921
1628,891,1654,917,1,1641,904
269,863,304,897,8,286,880
84,842,173,892,1,128,867
586,788,608,806,8,597,797
1602,681,1623,700,8,1612,690
625,530,672,579,1,648,554
863,431,936,497,1,899,464
1220,320,1273,371,1,1247,346
1740,236,1781,269,1,1760,252
1536,203,1564,242,1,1550,222
1828,156,1892,196,8,1860,176
620,132,665,169,8,643,151
1204,97,1244,136,1,1224,116
1637,95,1716,183,8,1676,139
1768,94,1859,160,8,1814,127
