34,1062,57,1088,8,45,1075
469,1000,485,1028,8,477,1014
403,910,425,929,8,414,919
863,888,912,938,8,883,922
358,797,377,815,8,367,806
286,790,299,819,8,293,805
46,691,81,725,8,63,708
841,682,859,710,8,850,696
478,676,570,752,8,522,706
320,669,341,686,8,330,677
1151,665,1242,732,8,1210,693
0,656,21,696,8,10,675
417,642,440,685,8,428,663
298,558,327,578,8,312,568
234,395,257,416,8,245,406
267,354,287,371,8,277,362
763,321,1030,631,1,926,493
1036,282,1061,308,8,1048,295
1200,191,1244,235,8,1222,213
932,63,1000,155,8,972,99
933,43,954,58,8,943,50
