275,939,325,981,8,300,960
250,886,279,914,8,265,900
1,797,25,810,8,13,804
235,779,254,797,1,244,788
270,765,308,779,1,289,772
346,741,400,780,8,373,760
249,740,273,812,1,261,776
881,718,907,746,8,894,732
269,651,328,696,8,298,673
563,613,625,657,1,594,635
855,520,907,557,1,881,539
1435,429,1468,443,8,1451,436
1100,423,1193,493,8,1146,458
1514,377,1536,402,8,1525,389
1498,354,1513,371,8,1505,362
1654,324,1686,371,8,1670,348
1468,302,1502,338,1,1485,319
250,261,332,330,8,291,296
1731,200,1779,235,1,1755,218
1516,196,1561,254,8,1539,225
1190,183,1209,204,8,1200,194
758,139,769,163,8,764,151
1373,94,1424,127,8,1398,110
250,57,394,157,8,322,107
84,43,121,89,1,102,66
456,3,531,62,8,493,32
