129,919,149,941,8,139,930
117,813,144,837,8,130,825
117,599,150,630,8,134,614
192,769,212,785,8,202,777
232,833,248,858,8,240,846
294,703,323,732,8,309,717
282,666,299,685,8,290,675
466,1024,531,1088,1,511,1071
536,976,587,1088,1,562,1074
610,1055,642,1088,1,629,1084
463,606,495,650,8,479,628
528,494,555,524,8,542,509
671,636,702,664,8,686,650
1248,1041,1294,1088,8,1271,1064
1757,893,1794,926,8,1775,909
1858,117,1882,164,8,1870,140
1769,7,1843,69,8,1806,38
814,428,847,454,8,830,441
874,188,894,203,8,884,195
828,69,847,90,8,837,79
875,29,891,51,8,883,40
1046,5,1068,18,8,1057,11
1068,0,1139,56,1,1112,7
553,804,762,964,1,706,896
858,445,1022,550,1,919,485
912,192,1087,281,1,1042,268
