715,1027,747,1056,8,731,1041
722,973,741,993,8,731,983
812,957,832,973,8,822,965
915,798,935,821,8,925,809
883,721,909,741,8,896,731
874,691,887,713,8,880,702
921,613,956,656,8,939,634
891,601,913,630,8,902,615
959,590,978,605,8,968,597
917,506,946,525,8,931,515
892,469,1004,548,1,948,508
935,399,963,435,8,949,417
880,382,901,406,8,890,394
965,340,1056,445,8,1010,392
1022,295,1053,314,8,1037,304
988,263,1012,298,8,1000,280
1033,199,1067,232,8,1050,215
1085,152,1107,206,8,1096,179
1715,135,1733,163,8,1724,149
1074,85,1100,114,8,1087,99
1121,70,1148,95,8,1134,83
983,529,997,551,8,990,540
994,450,1010,480,8,1002,465
1091,26,1117,67,8,1110,45
