926,1067,985,1088,1,945,1088
1517,1062,1594,1088,1,1539,1088
754,1048,837,1088,1,797,1088
1403,1036,1438,1088,1,1404,1088
878,1030,928,1088,1,898,1088
1633,993,1703,1088,8,1694,1018
1258,970,1397,1088,1,1327,1029
1724,968,1747,991,1,1736,979
1440,957,1519,1088,1,1454,1088
1782,936,1846,971,8,1785,963
1654,907,1920,1088,1,1724,1068
1165,905,1262,1088,1,1209,1088
1870,856,1920,960,8,1919,887
1227,855,1396,1006,8,1307,938
1314,727,1334,785,8,1315,730
1343,685,1405,727,8,1373,706
1373,668,1882,978,8,1618,809
1120,662,1386,902,8,1221,794
0,619,104,864,8,0,769
1202,589,1427,706,8,1305,680
1507,580,1774,733,8,1634,619
567,518,878,779,8,739,619
1687,503,1774,581,8,1750,514
254,501,480,732,8,320,562
388,445,630,635,1,513,574
1633,439,1876,575,8,1731,505
1507,433,1545,494,8,1544,450
1558,427,1583,446,8,1562,441
1466,414,1805,633,8,1605,554
1705,409,1846,480,8,1787,439
1124,400,1234,527,8,1196,449
1628,380,1684,486,8,1656,433
600,374,854,600,1,741,537
0,374,381,667,1,233,588
1605,369,1639,387,8,1622,378
1709,368,1723,389,8,1716,378
1565,350,1651,512,8,1607,475
1600,343,1626,366,8,1613,355
1728,340,1757,376,1,1742,358
1541,332,1605,363,8,1588,356
1745,329,1838,409,8,1781,398
1661,300,1805,434,1,1733,367
1147,298,1374,594,1,1228,471
907,294,1165,579,1,1011,506
1402,289,1543,502,1,1434,445
1811,274,1920,493,8,1899,409
1841,186,1900,302,8,1867,286
0,22,29,59,8,0,45
410,0,475,45,8,439,5
50,0,227,49,8,128,4
