487,451,566,487,8,526,469
1322,136,1374,162,8,1348,149
1322,275,1401,323,8,1362,298
1356,394,1406,421,8,1381,408
1821,438,1873,476,8,1847,457
1781,794,1867,864,8,1824,829
600,260,630,292,8,615,276
647,802,662,823,8,654,812
1260,277,1287,306,8,1273,291
1315,359,1376,377,8,1345,368
1383,692,1417,718,8,1400,705
1771,585,1807,606,8,1789,595
1746,825,1797,853,8,1771,838
1698,45,1734,64,8,1716,54
854,884,957,998,1,921,930
1164,550,1256,675,1,1219,617
381,403,450,455,8,415,429
135,75,151,162,8,143,119
